Hostname, Product, Version, Instance Id, Region,Root Snapshot,Root Encryption, Non Root Snapshot,Non Root Encryption
 alfanar.beyondtrustcloud.com,bpam,6.0.1,i-0e3ee10c6373b1c0d,ap-south-1,snap-069349ffe32468521,True,snap-064c7680ee198f7da,True
 pracs.beyondtrustcloud.com,bpam,6.0.1,i-0e0f630f82c11a20a,ap-south-1,snap-082b9bcbeb273e1b2,True,snap-0b1587aacaf6377a2,True
 emcure.beyondtrustcloud.com,bpam,6.0.1,i-068179d08e6387eb2,ap-south-1,snap-01d80aec814f6544a,True,snap-04e6476c1ae899b26,True
 gac.beyondtrustcloud.com,bpam,5.4.0,i-0748add4099a8600b,ap-south-1,snap-0076119dd37041f46,True,snap-06bba5a0b0c3b353f,True
 agthia.beyondtrustcloud.com,bpam,6.0.1,i-0da1e148e39b8605d,ap-south-1,snap-048a66f946925f974,True,snap-05364156cac17528d,True
 havmor.beyondtrustcloud.com,bpam,6.0.1,i-0b3e01ebaaa8a7a46,ap-south-1,snap-014ff99e73ebef4c8,True,snap-077bc69a2c8efa128,True
 c45691-IN-W-1.beyondtrustcloud.com,bpam,6.0.1,i-04addfb01995da7f1,ap-south-1,snap-0c38027ad922235b2,True,snap-0d7754dfa20e56173,True
 adanielectricity.beyondtrustcloud.com,bpam,6.0.1,i-03b3fd7ea35a91063,ap-south-1,snap-062263698ea3f6285,True,snap-0f6041c71fd084bdb,True
 suratnationalbank.beyondtrustcloud.com,bpam,6.0.1,i-0aae4cdc3b4de9084,ap-south-1,snap-007f186c777e6bdb3,True,snap-0823d0ad98fd25a8f,True
 wiproremoteaccess.beyondtrustcloud.com,bpam,5.4.0,i-03d7fd0cface8471b,ap-south-1,snap-036d37a60c0de6bbf,True,snap-08cf88874b02d5e1c,True
 mag.beyondtrustcloud.com,bpam,5.4.0,i-06eb899f894e458b3,eu-west-2,snap-014aa140276c9f254,True,snap-0137def53e13b1a01,True
 roh-nhs.beyondtrustcloud.com,bpam,5.4.0,i-0bf7f4e51569d69cc,eu-west-2,snap-05d52df02dcb45979,True,snap-0d193ed7f2e910458,True
 corafrance.beyondtrustcloud.com,bpam,5.4.0,i-01b9641a0a0a0ad63,eu-west-2,snap-0e34570e2e3eda8fc,True,snap-040bd9a85bc31aa60,True
 ppf.beyondtrustcloud.com,bpam,5.4.0,i-037d0876177476bb4,eu-west-2,snap-0c501a2af42ae79ea,True,snap-052115103634b8780,True
 apax.beyondtrustcloud.com,bpam,5.4.0,i-0032ce9a86de67729,eu-west-2,snap-0262a588e4e0d048f,True,snap-0abd1ee2d5393c5aa,True
 pollinate.beyondtrustcloud.com,bpam,5.4.0,i-098d9a5561bd11e1f,eu-west-2,snap-0eb37536039b3fc7d,True,snap-0503ce52fc6102fd1,True
 ihst.beyondtrustcloud.com,bpam,5.4.0,i-0ef6e433d100f10e6,eu-west-2,snap-024d96039abcc0bb2,True,snap-0fe94cb6b2ec4b6f1,True
 southportandormskirk.beyondtrustcloud.com,bpam,5.4.0,i-070d860d2a05a96aa,eu-west-2,snap-05d07f07670b4d7c2,True,snap-052612fcbb7851084,True
 lhachem.bomgarpam.cloud,bpam,5.4.0,i-0f4eb36a04784917e,eu-west-2,snap-0c558395bdb87bb74,True,snap-08aa3bd5f7ff658af,True
 graftonplc.beyondtrustcloud.com,bpam,6.0.1,i-0923252db4f8700dc,eu-west-2,snap-040fb9e84c800a28a,True,snap-0062b2354a18a0c06,True
 stpatricks.beyondtrustcloud.com,bpam,5.4.0,i-0ff1e29996eb7f966,eu-west-2,snap-0481824f2a7e115d3,True,snap-0c25c45ddfe742cd5,True
 south-staffordshire.beyondtrustcloud.com,bpam,6.0.1,i-034db8f6aea641a00,eu-west-2,snap-0391fbdc6ecd73470,True,snap-052f843996320f549,True
 astellaseurope.beyondtrustcloud.com,bpam,5.4.0,i-03c289dfb213e74d9,eu-west-2,snap-01e21b02966195907,True,snap-01b4de2361ed3d1ee,True
 citizenmpra.beyondtrustcloud.com,bpam,5.4.0,i-072c5cd04df737c01,eu-west-2,snap-00c0eb0dd67648ac2,True,snap-0af2197c0fbddbc14,True
 cap101.beyondtrustcloud.com,bpam,6.0.1,i-016c34bc6eeef5888,eu-west-2,snap-08bbe1ea9df3c1daa,True,snap-0a22334835ea34acc,True
 crick.beyondtrustcloud.com,bpam,6.0.1,i-087ddb73eb38d38ca,eu-west-2,snap-0d9ad8f23d455e139,True,snap-02d5472093cf944b7,True
 pra-mtreadwell.beyondtrustcloud.com,bpam,6.0.1,i-015d7db0a595df92f,eu-west-2,snap-0f6efbdfb96500704,True,snap-0c693d4093f553ea3,True
 eppingforest.beyondtrustcloud.com,bpam,6.0.1,i-04a24ce4e5f6c2671,eu-west-2,snap-02b963b6ac0f2e62c,True,snap-0b860aeb160042e69,True
 sgab.beyondtrustcloud.com,bpam,5.4.0,i-03551c1374a13e212,eu-west-2,snap-0791a53e0bd8894cc,True,snap-0713764abc7f51b30,True
 arpvvm.beyondtrustcloud.com,bpam,5.4.0,i-0966f74ff3ece4258,eu-west-2,snap-00304c468f0aa3dd9,True,snap-082a3dee50af955f8,True
 uss.beyondtrustcloud.com,bpam,6.0.1,i-0fb6f89356e378e8a,eu-west-2,snap-096ebc9e601d3dfdd,True,snap-04568d95753445f2c,True
 cdfoods.beyondtrustcloud.com,bpam,5.4.0,i-01aa94b915940b81f,eu-west-2,snap-098cc86c792a26eb9,True,snap-09a42ddd0465daf54,True
 tspra.beyondtrustcloud.com,bpam,5.4.0,i-0e09ad4a9dc295142,eu-west-2,snap-068e9ba0f30fcefc4,True,snap-00de0eb648e6248c0,True
 sellafield.beyondtrustcloud.com,bpam,5.4.0,i-02c52c65742c3fc82,eu-west-2,snap-0172b374d07f6e418,True,snap-0324d581502ea6ae1,True
 cbfrs.beyondtrustcloud.com,bpam,6.0.1,i-0d8465351b2ca11ae,eu-west-2,snap-075c23a4dff0af0a5,True,snap-0cd62852e26489d17,True
 gtrailway.beyondtrustcloud.com,bpam,5.4.0,i-061fd8a7af49bcc15,eu-west-2,snap-05b34f0d68aae55b7,True,snap-0711defdc2759be66,True
 bhamairport.beyondtrustcloud.com,bpam,6.0.1,i-0b2a8347d1d603091,eu-west-2,snap-06ce51fe16063b421,True,snap-03d6d89dced4588a0,True
 secrutiny.beyondtrustcloud.com,bpam,5.4.0,i-0b5398e1e8bf80945,eu-west-2,snap-012c2e0a4dd3f4d8c,True,snap-0fae8665b89f1fd7a,True
 getronics.beyondtrustcloud.com,bpam,5.4.0,i-072d5afa76407cd9e,eu-west-2,snap-02277b57e56531f7c,True,snap-01e996cfb55c4236e,True
 alvivaholdings-eu.beyondtrustcloud.com,bpam,6.0.1,i-0fe5c0510e3587460,eu-west-2,snap-0c59a51cf0db2404c,True,snap-0272b137ec2254c80,True
 ineosautomotive.beyondtrustcloud.com,bpam,5.4.0,i-0e44d8255cb145467,eu-west-2,snap-0bb81492fa866ce6b,True,snap-0849c49364aae1ef6,True
 pradanfoss.beyondtrustcloud.com,bpam,5.4.0,i-02009601b4d4c2d5c,eu-west-2,snap-0ac6630b7436da219,True,snap-0d6f7ddaeb5b4d2fd,True
 pra-sturman.beyondtrustcloud.com,bpam,5.4.0,i-07a0a44f3e9d9273d,eu-west-2,snap-039473364524500e9,True,snap-018468da7fca3df32,True
 spirehealthcare.beyondtrustcloud.com,bpam,5.4.0,i-0e4ab408c005ab9be,eu-west-2,snap-01d2e1984a3ec4eef,True,snap-0eb16d0b41b0e5af6,True
 catalentpra.beyondtrustcloud.com,bpam,5.4.0,i-0a4b787b68df0f549,eu-west-2,snap-0d1fbfca42b901726,True,snap-08bfae4c943e14957,True
 audiocodes.beyondtrustcloud.com,bpam,6.0.1,i-00c271a2ac4552724,eu-west-2,snap-03b2c604ef476d123,True,snap-0be372dd5f5a3152b,True
 enquest.beyondtrustcloud.com,bpam,6.0.1,i-01195537fbcd4d6c3,eu-west-2,snap-0ca0a89460466353c,True,snap-0c435f2aaee136c18,True
 hurlinghamclub.beyondtrustcloud.com,bpam,5.4.0,i-0b3814e900dcabfba,eu-west-2,snap-06588eb05c9f20ad9,True,snap-09d172458c804e026,True
 eval-c40ea4d3.beyondtrustcloud.com,bpam,6.0.1,i-0e070ff36459fe7c7,eu-west-2,snap-0bd0c9ea8b4721db8,True,snap-0ba8993b22962c7b0,True
 manutd.beyondtrustcloud.com,bpam,5.4.0,i-0f80f8f131fd47d85,eu-west-2,snap-00345c867ad4128af,True,snap-06138bed19c67c95f,True
 olamagri.beyondtrustcloud.com,bpam,6.0.1,i-0e488b062b43de5a9,eu-west-2,snap-0aab35353875436b0,True,snap-0cf9f48d4c9f58d69,True
 sra-eu-electrolux.beyondtrustcloud.com,bpam,5.4.0,i-05c977d86e3e0d304,eu-west-2,snap-015c2673590216d31,True,snap-09ec9b95a4e6a82eb,True
 agiradom.beyondtrustcloud.com,bpam,5.4.0,i-0c006f0bca985292c,eu-west-2,snap-0b14bad6c636acb58,True,snap-0c383116239329809,True
 csampson.beyondtrustcloud.com,bpam,5.4.0,i-0bb43cbfc34f5bff4,eu-west-2,snap-0f23b383ff44b3139,True,snap-05c5f03cfc338851a,True
 mberg-pra.beyondtrustcloud.com,bpam,5.4.0,i-0993cb167e03ee577,eu-west-2,snap-0ff96f72ccb201ca7,True,snap-0cc69fdb54698eb34,True
 danone.beyondtrustcloud.com,bpam,5.4.0,i-0d107b955056f9ccf,eu-west-2,snap-00be82ffce58ded3d,True,snap-0bf53ec15804da6dd,True
 pra-leem.beyondtrustcloud.com,bpam,6.0.1,i-0f046167465e7ccfa,eu-west-2,snap-0065e81c7ed42cc9d,True,snap-074889499a468d367,True
 jwarlandpra.beyondtrustcloud.com,bpam,6.0.1,i-031d235ef95660325,eu-west-2,snap-097e6af8a5ec0773d,True,snap-0c1123be14f16d475,True
 sovereigngroup.beyondtrustcloud.com,bpam,5.4.0,i-0badaf07413c01533,eu-west-2,snap-0fa58639557a97e2d,True,snap-0d1821f44f32e95d2,True
 eval-b06710bf.beyondtrustcloud.com,bpam,6.0.1,i-0e58af2b45fa3632e,eu-west-2,snap-0b341987ab729b7b5,True,snap-0b6e28139ad75aba6,True
 papra.beyondtrustcloud.com,bpam,5.4.0,i-0f42174d171afb687,eu-west-2,snap-01e9fd51f36b389ed,True,snap-07a1484fdf888f51b,True
 mydentist.beyondtrustcloud.com,bpam,6.0.1,i-0f6c388efe7c31998,eu-west-2,snap-07b04417f41a93158,True,snap-0cd20a15e2a1af91e,True
 realvnc.beyondtrustcloud.com,bpam,5.4.0,i-0ede3b419fa4f40a1,eu-west-2,snap-0329217ea39c0eeae,True,snap-078b653dde9d87628,True
 mottmacdonaldgrouppra.beyondtrustcloud.com,bpam,6.0.1,i-0ba7fa17e1af16da0,eu-west-2,snap-05e98474c4f25d5d0,True,snap-0db2b07e01d8bb1ea,True
 nwambulance.beyondtrustcloud.com,bpam,5.4.0,i-07fb2b113e664627e,eu-west-2,snap-04dcbb3e88f11aa74,True,snap-0a76bc15dd834403a,True
 sef.beyondtrustcloud.com,bpam,5.4.0,i-0ec74115d5a69be02,eu-west-2,snap-0cdb40ce33e982b52,True,snap-0df1c78d58f0e19b4,True
 boskalis.beyondtrustcloud.com,bpam,5.4.0,i-04a9782faee052247,eu-west-2,snap-079757e54266ae4ce,True,snap-0d16106a7010dc86f,True
 cwiuh.beyondtrustcloud.com,bpam,5.4.0,i-0961cbd1ffeb07ae7,eu-west-2,snap-066ba4085f0002a06,True,snap-02b1c74ef1833f777,True
 solentpra.beyondtrustcloud.com,bpam,5.4.0,i-0e532ebd18255a70a,eu-west-2,snap-0d9c4790fa19585ea,True,snap-080f843d4da1d4882,True
 kd.beyondtrustcloud.com,bpam,6.0.1,i-062ea990267361a7f,eu-west-2,snap-00243dd0e3cdf3b1f,True,snap-07cebb82c10788b96,True
 mhenshaw-pra.beyondtrustcloud.com,bpam,5.4.0,i-0276817999d9cf095,eu-west-2,snap-0443a4456619e659c,True,snap-0b8c6d3b994a9ce39,True
 rnoh-nhs.beyondtrustcloud.com,bpam,5.4.0,i-0f807e130f3c9440e,eu-west-2,snap-0deef979620fe1ce5,True,snap-0fe0e954707d74307,True
 smithspra.beyondtrustcloud.com,bpam,5.4.0,i-00cd63296e3745b76,eu-west-2,snap-042efa2b36dc114fe,True,snap-034735c8ca54dc1e6,True
 eval-7884c3aa.beyondtrustcloud.com,bpam,6.0.1,i-0c78b9e8d1a85b9b8,eu-west-2,snap-0869f7fd6a36a0fb7,True,snap-0858bead73a929dd9,True
 bcaseypra.beyondtrustcloud.com,bpam,5.4.0,i-035981a889ae66715,eu-west-2,snap-0f35b555875a22eb8,True,snap-007fcd692048fd75d,True
 tdpgw.beyondtrustcloud.com,bpam,6.0.1,i-0d17c6cde744cd8f5,eu-west-2,snap-0f9df9a7d889ba83f,True,snap-07d85a86da63ca6b0,True
 nhsdigitalpra.beyondtrustcloud.com,bpam,5.4.0,i-0799f8183d4567b2c,eu-west-2,snap-04a3c9c94c049fb7c,True,snap-08b94f52165fb328b,True
 warwickshirepolice.beyondtrustcloud.com,bpam,5.4.0,i-046591f279b2bdd94,eu-west-2,snap-07e5c40d47250d542,True,snap-049cf73420f1c9684,True
 abpgroupireland.beyondtrustcloud.com,bpam,5.4.0,i-0123e14b105ea6f30,eu-west-2,snap-04e3b3f9c338923a4,True,snap-08b8543ad2c0fe957,True
 drmartenspra.beyondtrustcloud.com,bpam,5.4.0,i-0cf4ec10c52f064d0,eu-west-2,snap-055bb2b173d810dae,True,snap-08395c32eff361981,True
 greeneking.beyondtrustcloud.com,bpam,5.4.0,i-002e9cd42fd17337f,eu-west-2,snap-0b42fe35f5c3b4ef1,True,snap-0e3e6dbb2a7b1cb33,True
 abertayuniversity.beyondtrustcloud.com,bpam,5.4.0,i-0b36b23d146f8b37d,eu-west-2,snap-027943e88391f9d22,True,snap-041d39bf8f4cb2fa8,True
 csampson2.beyondtrustcloud.com,bpam,6.0.1,i-0e1fff81ef9a6e4a2,eu-west-2,snap-0ae014a5c5df1976a,True,snap-086b91a1d88d47a5f,True
 eval-1b468029.beyondtrustcloud.com,bpam,6.0.1,i-0204875e33c483f46,eu-west-2,snap-0e6c39296fdd40b61,True,snap-0513809be17470acc,True
 f1.beyondtrustcloud.com,bpam,5.4.0,i-0121608293083825f,eu-west-2,snap-0121bad401196a58e,True,snap-03ba6da0cdd005a22,True
 hench.beyondtrustcloud.com,bpam,6.0.1,i-0a9cc2636b15b6b7b,eu-west-2,snap-0fd1be4a377416ad0,True,snap-06d08040053c5c185,True
 vitalenergi.beyondtrustcloud.com,bpam,6.0.1,i-0da825f759aa15e5f,eu-west-2,snap-0c601aefde69128d8,True,snap-07d6cbbe31ea6c2dd,True
 rscpra.beyondtrustcloud.com,bpam,5.4.0,i-01a6061e1e4c563e9,eu-west-2,snap-05f398b571117bbef,True,snap-08c3688d6ec940bbf,True
 siskgroup.beyondtrustcloud.com,bpam,5.4.0,i-070326236d6ff3c56,eu-west-2,snap-0ee3c852a05d37d90,True,snap-01949224b92f791c3,True
 ablemagic.beyondtrustcloud.com,bpam,5.4.0,i-04224c509018e49e4,eu-west-2,snap-07937ff61256f3cca,True,snap-0ca1fe1d78f4c8cdc,True
 lcfcpra.beyondtrustcloud.com,bpam,5.4.0,i-0fe2aafe49b8522d2,eu-west-2,snap-099119c470c6b9c21,True,snap-0c36cc9e1de220825,True
 drax.beyondtrustcloud.com,bpam,5.4.0,i-0e6e5d88ad07f23c2,eu-west-2,snap-008111b204a9a070d,True,snap-0888718a6bdeaac8d,True
 eelsecurepra.beyondtrustcloud.com,bpam,5.4.0,i-00e91bddaa9745660,eu-west-2,snap-058c7095e0b06225e,True,snap-01a7dee47cf410d18,True
 greencore.beyondtrustcloud.com,bpam,6.0.1,i-0429afbc527695889,eu-west-2,snap-00f3e149cf6982267,True,snap-00b22c9bdc2340126,True
 elitegroup.beyondtrustcloud.com,bpam,5.4.0,i-04043322ffa115163,eu-west-2,snap-006ca67b92bbb1446,True,snap-000a37cd86d7ccfbb,True
 cwhitepra.beyondtrustcloud.com,bpam,5.4.0,i-0ffc6283452ad0371,eu-west-2,snap-02a39c3a557e3a42f,True,snap-0d498478ae07bd73d,True
 sanctuarypra.beyondtrustcloud.com,bpam,5.4.0,i-071bd5b7ab9010d69,eu-west-2,snap-0618444d5ad73bef5,True,snap-0476bfed0f717af16,True
 pa-desucla.beyondtrustcloud.com,bpam,6.0.1,i-023a787074820117d,eu-west-2,snap-011f0c2f857621ecf,True,snap-045d0ed213465ed46,True
 amit-pra.beyondtrustcloud.com,bpam,5.4.0,i-0dad257f5b534c86f,eu-west-2,snap-0d1c8ae90633935ab,True,snap-0ae4c34aaca88acc9,True
 eval-c4ad287e.beyondtrustcloud.com,bpam,6.0.1,i-0ecbc9a8d0b36010c,eu-west-2,snap-0e70ed68247138db2,True,snap-015af9fb1395b26d5,True
 eval-b8b647fd.beyondtrustcloud.com,bpam,6.0.1,i-072d9daab67959fd7,eu-west-2,snap-0adf77e842b616564,True,snap-04edcab8c2f1ec168,True
 gemfields.beyondtrustcloud.com,bpam,5.4.0,i-009c5914abe23792f,eu-west-2,snap-038689c78ab080369,True,snap-00b39031f9477ca06,True
 pra-elliott.beyondtrustcloud.com,bpam,5.4.0,i-05cc92f2006348fef,eu-west-2,snap-045331335a946380d,True,snap-028cc6f9dd2597bc1,True
 eval-4af037ab.beyondtrustcloud.com,bpam,6.0.1,i-00d3e04e8be4d1d3e,eu-west-2,snap-0b879a492a00072f7,True,snap-0bdde0a83c91e63e3,True
 lookers.beyondtrustcloud.com,bpam,5.4.0,i-0d7b37376ba19b2c1,eu-west-2,snap-0f83385bc1a2d7f0c,True,snap-07522911be25df697,True
 phoebus.beyondtrustcloud.com,bpam,5.4.0,i-096825b29aa616e42,eu-west-2,snap-02a836664ef250090,True,snap-051be1e8cfb612759,True
 abpuk.beyondtrustcloud.com,bpam,5.4.0,i-0aa5c07683919b32f,eu-west-2,snap-07bf99cdd1a30ce2d,True,snap-015db57b0afeaa0ec,True
 teleperformance-es.beyondtrustcloud.com,bpam,5.4.0,i-0b980b8729f75f85c,eu-west-2,snap-0081024d46b285fa8,True,snap-07189a94843b25997,True
 deltagalil.beyondtrustcloud.com,bpam,6.0.1,i-02f64bcd2902254e1,eu-west-2,snap-0c40e047a5a1ebccc,True,snap-092a5df835053517f,True
 migdalei.beyondtrustcloud.com,bpam,5.4.0,i-05315bd748242cebd,eu-west-2,snap-01e726c57c0db3262,True,snap-0ef32f950580f5059,True
 go-ahead.beyondtrustcloud.com,bpam,5.4.0,i-0b93ea91f19565e90,eu-west-2,snap-0b78e7098f4e98d75,True,snap-0b6b4ee85829db016,True
 owenpralab.beyondtrustcloud.com,bpam,5.4.0,i-0ae3ee646908ecc53,ca-central-1,snap-0eb9009d9733e136e,True,snap-0076d8c753c33d0d1,True
 abcellera.beyondtrustcloud.com,bpam,6.0.1,i-0043114663b3a6664,ca-central-1,snap-08fa1c28a498deaf0,True,snap-08c6e1c8af81b95b3,True
 headwaters.beyondtrustcloud.com,bpam,6.0.1,i-072fe39c3cfbffaa9,ca-central-1,snap-0314ee132962931ea,True,snap-06e5803b9d26e3c5a,True
 yamaha-motor.beyondtrustcloud.com,bpam,6.0.1,i-0abcc6d2c455cc106,ca-central-1,snap-0943d5f66f2023c46,True,snap-0e8e2abf8a322ebe3,True
 celero.beyondtrustcloud.com,bpam,6.0.1,i-0c00446678ffb1c79,ca-central-1,snap-00fb61c649afd6de9,True,snap-00b73d8a47578b28b,True
 arnpriorhealth.beyondtrustcloud.com,bpam,5.4.0,i-05a4cd7d24bd8ee12,ca-central-1,snap-04fde037fdffc49b1,True,snap-0c28daff9997cf680,True
 remotenrc-cnrc.beyondtrustcloud.com,bpam,6.0.1,i-04a85379bafb47f4d,ca-central-1,snap-02db5e1902f9daa3e,True,snap-0773956b0db45e795,True
 pramptc.beyondtrustcloud.com,bpam,5.4.0,i-06787a9bcf265cd94,ca-central-1,snap-0c49003a55a85d97f,True,snap-0c19d38f0e792b7ee,True
 seaspanpra.beyondtrustcloud.com,bpam,5.4.0,i-0cf01b7f41325cd45,ca-central-1,snap-05ff072eade098bbc,True,snap-0ec34283bc1c11fb5,True
 hbarbosapra.beyondtrustcloud.com,bpam,6.0.1,i-09a084cac39e58399,ca-central-1,snap-03957c617f6c565ec,True,snap-00e70456aa3f5eff3,True
 sunnybrook.beyondtrustcloud.com,bpam,6.0.1,i-0747d3308ad52763c,ca-central-1,snap-08f827dd060fcdcba,True,snap-00cccfa20e1a46e60,True
 tecsyscloud.beyondtrustcloud.com,bpam,6.0.1,i-02e4414d326b6d977,ca-central-1,snap-0970aed781786d56e,True,snap-096374dfe85745114,True
 alamosgold.beyondtrustcloud.com,bpam,5.4.0,i-064e68bf033c191ea,ca-central-1,snap-0deee4bde9605ee65,True,snap-0694661950a594817,True
 freddiemacpra.beyondtrustcloud.com,bpam,6.0.1,i-00198c6286f18d410,ca-central-1,snap-0f2a5b2d838d588a8,True,snap-09a0946345c33d565,True
 jayvickerspralab.beyondtrustcloud.com,bpam,5.4.0,i-0e13cbfc9d6ab5389,ca-central-1,snap-0fe38f7f991d07755,True,snap-01b04156f2ce7d246,True
 roots.beyondtrustcloud.com,bpam,5.4.0,i-0e4bfa3d4d4a7b6dc,ca-central-1,snap-04ef0a2510bd9e63c,True,snap-0fdd0d6bd21121b46,True
 tc-pra-lab.beyondtrustcloud.com,bpam,6.0.1,i-0fd3196254cacad2a,ca-central-1,snap-0d8c3ca42d5d7d6f1,True,snap-072dbf4a816bc7194,True
 versapay.beyondtrustcloud.com,bpam,5.4.0,i-069a0a18c1d1e7959,ca-central-1,snap-0ce0cac100a5c46cb,True,snap-081f5db58a9a74702,True
 powertech.beyondtrustcloud.com,bpam,5.4.0,i-03b6f67a30f9cc196,ca-central-1,snap-06cc47e297982204b,True,snap-0ca45e5deff80ae75,True
 hudbay.beyondtrustcloud.com,bpam,6.0.1,i-01cf2bc843022aee2,ca-central-1,snap-0785b866bb6420664,True,snap-0f95ec25f8c9a3ed6,True
 oxfordproperties.beyondtrustcloud.com,bpam,5.4.0,i-0a719908c7d1e6b95,ca-central-1,snap-09f2c24f023df29f5,True,snap-000a1466c8382cb59,True
 fcl.beyondtrustcloud.com,bpam,6.0.1,i-0eb233f51758eed7e,ca-central-1,snap-087b8be9bc4e2f279,True,snap-0b6d69869515901d4,True
 tc-pra-lab1.beyondtrustcloud.com,bpam,6.0.1,i-031aee8e57b66a58b,ca-central-1,snap-0b589d0ec258de75b,True,snap-0561c85133240aaf2,True
 pratolko.beyondtrustcloud.com,bpam,5.4.0,i-0c947a2f7b5659bda,ca-central-1,snap-067efbbcc5e442ef6,True,snap-06adf3df882543fa0,True
 trackernetworks.beyondtrustcloud.com,bpam,6.0.1,i-07f8386c839f4ae77,ca-central-1,snap-0c1580e64dff095f6,True,snap-0f22051c0f52fb0f8,True
 whg.beyondtrustcloud.com,bpam,6.0.1,i-027a709c277094c75,ca-central-1,snap-091070dd5c9ecb2f0,True,snap-09f3569aa6b16da82,True
 oxfordcorppra.beyondtrustcloud.com,bpam,6.0.1,i-002a6d2d5c15e5c17,ca-central-1,snap-0160fe3081771b276,True,snap-06f5fe47a5c20f930,True
 binarystream.beyondtrustcloud.com,bpam,6.0.1,i-095ab223a6fc86211,ca-central-1,snap-0ef7aaa63ef1dc859,True,snap-046c5d25fb3bb88ef,True
 tbh.beyondtrustcloud.com,bpam,5.4.0,i-06e4823c9f77ed204,ca-central-1,snap-04047055c540fb625,True,snap-0fc047fbbbb16156f,True
 nordic.beyondtrustcloud.com,bpam,6.2.0,i-066875499a6312c69,ca-central-1,snap-0249645dd7ffc1c27,True,snap-0fd2a43e86533b9aa,True
 drs.beyondtrustcloud.com,bpam,5.4.0,i-0e7e1a54832e396b8,ca-central-1,snap-03b750d0d68741ba0,True,snap-0351d72ea5ec83191,True
 mw-pra.beyondtrustcloud.com,bpam,5.4.0,i-043c7a5ca13242c72,ca-central-1,snap-087bbe1d19623073b,True,snap-05aaa979d31f10c11,True
 agropur.beyondtrustcloud.com,bpam,5.4.0,i-0ce94f61bf280db2a,ca-central-1,snap-07526d55222496657,True,snap-0e8cd6c722d21b283,True
 beerstore-pra.beyondtrustcloud.com,bpam,6.0.1,i-051630da66a83ecfe,ca-central-1,snap-0d46366dd90e38deb,True,snap-089cbd75be6b159a4,True
 qsl-pra.beyondtrustcloud.com,bpam,5.4.0,i-010381505812120dc,ca-central-1,snap-09c4178f4b231d351,True,snap-012f08a6a198ba658,True
 wohs.beyondtrustcloud.com,bpam,5.4.0,i-09af9989162e0334c,ca-central-1,snap-0774a780013b8952a,True,snap-02f726f64d9722374,True
 oec.beyondtrustcloud.com,bpam,5.4.0,i-0d183e808ba990ba3,ca-central-1,snap-0e79c22ec597daaa1,True,snap-08b3278ec69e37cae,True
 stantecpra.beyondtrustcloud.com,bpam,5.4.0,i-048b470c6f440daaf,ca-central-1,snap-0af3966fe06bf84df,True,snap-010b0c48dc8feff77,True
 hhh.beyondtrustcloud.com,bpam,5.4.0,i-0b6c12ce4ef76ac6d,ca-central-1,snap-0419211065cbacf77,True,snap-054a857dd20e78fd6,True
 resolutefp.beyondtrustcloud.com,bpam,5.4.0,i-05489eced72f892cf,ca-central-1,snap-0b15a74c63a179966,True,snap-02b6aaa770c8e887b,True
 mvcountyremote.beyondtrustcloud.com,bpam,5.4.0,i-0a42e9db6f0e67ba9,ca-central-1,snap-05393dc5bdb33018f,True,snap-0d2c772c2190194dc,True
 pra-fcc-fac.beyondtrustcloud.com,bpam,5.4.0,i-03293e3ad5abe1677,ca-central-1,snap-00708e5094794098d,True,snap-0ec27c629616137c4,True
 lalprod.beyondtrustcloud.com,bpam,6.0.1,i-01e56a3c98c0dec7d,ca-central-1,snap-01091f1492c333a8c,True,snap-0214ce397dc3364eb,True
 tecsys.beyondtrustcloud.com,bpam,6.0.1,i-06abfa48f965e0602,ca-central-1,snap-03b2a9a68170737aa,True,snap-0b3c71f656251c3b6,True
 bspspd-pra.beyondtrustcloud.com,bpam,6.0.1,i-011a7637684889406,ca-central-1,snap-0bf21343fa9e20525,True,snap-09cec4c30eb8d8511,True
 ctmins.beyondtrustcloud.com,bpam,6.0.1,i-01753f57a0447d900,ca-central-1,snap-050b6437fd23450f7,True,snap-0a4d5b627781455b1,True